,Unnamed: 0,WhiteElo,BlackElo,WhiteName,BlackName,Winner,Termination,Site,Day,Month,Year,InitialTime,Increment,TimeControl,Opening,ECO,Number_of_Moves
2873,2873,1500,1668,Lotecks,Carroll,Black,Normal,https://lichess.org/ijhfxa5c,1,1,2013,180,3,Blitz,French Defense: Queen's Knight,C00,47
2874,2874,1294,1263,alex296,Pollini,Black,Normal,https://lichess.org/pd6pd9ya,1,1,2013,300,2,Blitz,Polish Opening,A00,41
2875,2875,1795,1794,kent777,sonie,White,Time forfeit,https://lichess.org/3ot11lxs,1,1,2013,120,0,Bullet,English Defense #2,A40,38
2876,2876,1493,1514,amater,snob,Black,Normal,https://lichess.org/qt74yr1t,1,1,2013,600,10,Rapid,Philidor Defense #3,C41,36
2877,2877,1525,1517,balex,georgek,White,Normal,https://lichess.org/w9ubx8vq,1,1,2013,300,2,Blitz,Petrov: Modern Attack,C43,71
2878,2878,1491,1426,Raton00,mamalak,Black,Normal,https://lichess.org/t31lee2z,1,1,2013,420,4,Rapid,Kangaroo Defense,E00,37
2879,2879,1524,1307,Pierro,alexbc,Black,Normal,https://lichess.org/uofafmpo,1,1,2013,60,2,Bullet,Van't Kruijs Opening,A00,18
2880,2880,1609,1433,ChikiPuki,did56,White,Time forfeit,https://lichess.org/57il6d7w,1,1,2013,60,0,Bullet,"Italian Game: Two Knights Defense, Fritz Variation",C57,7
2881,2881,1680,1960,nichiren1967,ABUELOENTANGA,White,Normal,https://lichess.org/c5nweog6,1,1,2013,60,1,Bullet,"King's Gambit Declined, Mafia Defense",C30,40
2882,2882,1543,1530,Tobillo,mufasa,White,Time forfeit,https://lichess.org/a9wedv26,1,1,2013,240,3,Blitz,Sicilian Defense: French Variation,B40,11
2883,2883,1604,1686,daco,rasmussenesq,Black,Normal,https://lichess.org/kxqgzwa6,1,1,2013,360,0,Blitz,Sicilian Defense: Alapin Variation,B22,42
2884,2884,1553,1565,Yarilo,Potent_Returns,White,Normal,https://lichess.org/uc2warkq,1,1,2013,300,0,Blitz,"Sicilian Defense: Accelerated Dragon, Exchange Variation",B34,22
2885,2885,1321,1611,Pernalonga,zanella,Black,Normal,https://lichess.org/inxkpe3s,1,1,2013,300,5,Rapid,Scandinavian Defense,B01,52
2886,2886,1620,1768,ChikiPuki,ricodelacasita,White,Time forfeit,https://lichess.org/h61obutr,1,1,2013,60,0,Bullet,Caro-Kann Defense: Hillbilly Attack,B00,52
2887,2887,1259,1285,did56,engineabuser,Black,Normal,https://lichess.org/cnm39fj7,1,1,2013,300,5,Rapid,Nimzowitsch Defense: Franco-Nimzowitsch Variation,B00,24
2888,2888,1611,1416,wilifog,realsid,White,Normal,https://lichess.org/eeqnorq5,1,1,2013,240,8,Rapid,"Nimzowitsch Defense, Declined Variation",B00,29
2889,2889,1505,1311,Pierro,kramer,White,Normal,https://lichess.org/j0x1l5q6,1,1,2013,60,0,Bullet,Van't Kruijs Opening,A00,23
2890,2890,1519,1768,mufasa,dewtoujii,Black,Normal,https://lichess.org/71fl2x0c,1,1,2013,300,5,Rapid,Queen's Pawn Game #2,D00,63
2891,2891,1355,1626,german11,ice-blue,White,Normal,https://lichess.org/a25w2h20,1,1,2013,180,3,Blitz,French Defense: Advance Variation #4,C02,41
2892,2892,1809,1508,Fisher62,fedalio,White,Normal,https://lichess.org/xgpsv7pd,1,1,2013,300,0,Blitz,"Ruy Lopez: Morphy Defense, Modern Steinitz Defense #2",C71,11
2893,2893,1974,1916,Atomicangel,kent777,White,Normal,https://lichess.org/jxfhmn97,1,1,2013,180,0,Blitz,Sicilian Defense: Wing Gambit,B20,31
2894,2894,1538,1516,amirmechanic83,Cynosure,Black,Normal,https://lichess.org/38nf1pz7,1,1,2013,600,5,Rapid,Blackmar-Diemer Gambit: von Popiel Gambit,D00,33
2895,2895,1488,1473,Oksana,Maroz,White,Normal,https://lichess.org/6s3azpq2,1,1,2013,600,8,Rapid,Center Game: Normal Variation,C22,31
2896,2896,1593,1702,Jarno,Neuronchess,Black,Normal,https://lichess.org/lblmde68,1,1,2013,480,0,Rapid,Petrov's Defense #2,C42,21
2897,2897,1580,1642,MGT88,kamol,Black,Normal,https://lichess.org/66e9qlxq,1,1,2013,300,4,Blitz,Philidor Defense,C41,61
2898,2898,1942,1700,ABUELOENTANGA,nichiren1967,Black,Time forfeit,https://lichess.org/s6xqyvz3,1,1,2013,60,1,Bullet,Queen's Pawn Game: Zukertort Variation,D02,61
2899,2899,1325,1659,alexbc,rusli,Black,Normal,https://lichess.org/08exyzls,1,1,2013,60,2,Bullet,Hungarian Opening,A00,24
2900,2900,1699,1075,merryrose,kramer,Black,Normal,https://lichess.org/heycs7kn,1,1,2013,540,14,Rapid,Scandinavian Defense,B01,25
2901,2901,1500,1489,Lotecks,vytaskas,Black,Normal,https://lichess.org/z3ix3hc4,1,1,2013,1200,0,Rapid,King's Pawn Game: Napoleon Attack,C20,101
2902,2902,1859,1563,Federico,Yarilo,White,Time forfeit,https://lichess.org/b1r0ny9r,1,1,2013,300,0,Blitz,Modern Defense: Mongredien Defense #2,B06,41
2903,2903,1642,1578,TEODOR,morgan1,Black,Normal,https://lichess.org/rq7vglmu,1,1,2013,600,0,Rapid,Philidor Defense,C41,80
2904,2904,1671,1619,jmcd,H___N,White,Time forfeit,https://lichess.org/8shkkhul,1,1,2013,720,0,Rapid,Ponziani Opening,C44,35
2905,2905,1307,1434,zerbereus,flesi01,White,Normal,https://lichess.org/4tq5t5gx,1,1,2013,420,0,Blitz,Queen's Gambit Refused: Marshall Defense,D06,55
2906,2906,1526,1692,alaska,dominguezfc,Black,Normal,https://lichess.org/1ee1xvfu,1,1,2013,600,0,Rapid,Englund Gambit Complex Declined,A40,55
2907,2907,1816,1817,vivelafete,uxim,White,Normal,https://lichess.org/cfuxnd1h,1,1,2013,240,0,Blitz,French Defense: La Bourdonnais Variation,C00,41
2908,2908,1814,1666,Fisher62,cougar1,Black,Normal,https://lichess.org/rawqfwyp,1,1,2013,300,5,Rapid,King's Pawn Game: Busch-Gass Gambit,C40,39
2909,2909,1593,1474,kikeillana,Potent_Returns,Black,Normal,https://lichess.org/wjdn9thx,1,1,2013,240,0,Blitz,Sicilian Defense,B20,17
2910,2910,1539,1457,Buick_jr,your-king-is-mine,White,Normal,https://lichess.org/5e3583no,1,1,2013,360,7,Rapid,Mikenas Defense,A40,26
2911,2911,1481,1485,COLDEST,fedalio,Black,Normal,https://lichess.org/hlbtl5vy,1,1,2013,300,0,Blitz,Queen's Pawn Game: Krause Variation,D02,42
2912,2912,1276,1282,Pollini,alex296,White,Normal,https://lichess.org/l2tdeswi,1,1,2013,300,2,Blitz,"Nimzowitsch Defense: Kennedy Variation, Paulsen Attack",B00,29
2913,2913,1570,1539,Potent_Returns,rastikk,White,Time forfeit,https://lichess.org/o8jf20ie,1,1,2013,240,0,Blitz,"King's Gambit Declined, Queen's Knight Defense",C30,45
2914,2914,1718,1925,nichiren1967,ABUELOENTANGA,Black,Normal,https://lichess.org/hiw1uk2p,1,1,2013,60,1,Bullet,"King's Gambit Declined, Mafia Defense",C30,25
2915,2915,1500,1501,masterdak,fedalio,White,Normal,https://lichess.org/0a12h7sy,1,1,2013,300,0,Blitz,Italian Game: Anti-Fried Liver Defense,C55,8
2916,2916,1496,1370,Kyklades,ChessSystem,Black,Time forfeit,https://lichess.org/76tmjtmw,1,1,2013,180,0,Blitz,French Defense: Knight Variation,C00,27
2917,2917,1405,1554,Pozitiv,Serg11228899,Black,Normal,https://lichess.org/zu0pleg0,1,1,2013,840,14,Rapid,Bishop's Opening: Boi Variation,C20,28
2918,2918,1582,1775,UKwildcats,vadi,Black,Normal,https://lichess.org/bdi2g22c,1,1,2013,480,10,Rapid,Giuoco Piano,C50,33
2919,2919,1249,1562,akb,Jarno,Black,Time forfeit,https://lichess.org/g7ohjwwl,1,1,2013,180,3,Blitz,Philidor Defense,C41,42
2920,2920,1342,1500,norimyxxxo,6WX,White,Time forfeit,https://lichess.org/t1cnvmxl,1,1,2013,120,0,Bullet,"English Opening: Anglo-Indian Defense, Queen's Knight Variation",A16,25
2921,2921,1596,1325,daco,tarasss,White,Normal,https://lichess.org/8gefg5gi,1,1,2013,360,0,Blitz,Bishop's Opening: Berlin Defense,C24,13
2922,2922,1930,1712,ABUELOENTANGA,nichiren1967,White,Time forfeit,https://lichess.org/xk93cadi,1,1,2013,60,1,Bullet,Philidor Defense #3,C41,32
2923,2923,1908,1907,HeyPepito,kent777,White,Normal,https://lichess.org/dbetoyhm,1,1,2013,180,0,Blitz,Queen's Gambit Declined: Three Knights Variation,D37,31
2924,2924,1314,1390,Pernalonga,zebrao,Black,Time forfeit,https://lichess.org/9d4h16sn,1,1,2013,300,0,Blitz,King's Pawn Game: Wayward Queen Attack,C20,43
2925,2925,1797,1869,dejuanachess,habatur,Black,Time forfeit,https://lichess.org/7kaffio3,1,1,2013,60,0,Bullet,"French Defense: Exchange Variation, Monte Carlo Variation",C01,49
2926,2926,1675,1297,masterdak,engineabuser,White,Time forfeit,https://lichess.org/e4eujr3m,1,1,2013,300,0,Blitz,Carr Defense,B00,56
2927,2927,2061,1789,ThePersianGulf,dejuanachess,White,Normal,https://lichess.org/yltl47oi,1,1,2013,120,0,Bullet,Queen's Gambit Declined: Normal Defense,D35,46
2928,2928,1426,1629,GEZ,agdani,Black,Time forfeit,https://lichess.org/prg42gag,1,1,2013,300,1,Blitz,Scandinavian Defense: Main Line,B01,50
2929,2929,2165,1580,Ghost_Lombardi,kikeillana,White,Normal,https://lichess.org/zvvcfwv3,1,1,2013,180,0,Blitz,King's Indian Attack: Keres Variation #2,A07,30
2930,2930,1600,1716,daco,bert,Black,Normal,https://lichess.org/eeln96yf,1,1,2013,360,0,Blitz,Bishop's Opening,C23,31
2931,2931,1374,1500,german11,Trebizonde,White,Normal,https://lichess.org/5b534o6w,1,1,2013,180,3,Blitz,Four Knights Game: Italian Variation,C46,70
2932,2932,1707,1935,nichiren1967,ABUELOENTANGA,Black,Normal,https://lichess.org/061j0n35,1,1,2013,60,1,Bullet,Sicilian Defense: Bowdler Attack,B20,60
2933,2933,1895,1742,Vigorito,Mess-Mend,Black,Normal,https://lichess.org/n0lr3ao9,1,1,2013,900,4,Rapid,Robatsch (Modern) Defense,B06,52
2934,2934,1403,1858,rusli,NOCKA,Black,Normal,https://lichess.org/ktjc6fmq,1,1,2013,300,8,Rapid,Queen's Gambit Refused: Austrian Defense,D06,50
2935,2935,1363,1387,ciccio,vitalik1996,Black,Normal,https://lichess.org/6d4butkt,1,1,2013,1200,10,Classical,French Defense: Advance Variation #3,C02,23
2936,2936,1705,1617,balex,wilifog,White,Time forfeit,https://lichess.org/ls41cro4,1,1,2013,240,8,Rapid,King's Knight Opening,C40,46
2937,2937,1863,1559,Federico,Yarilo,White,Time forfeit,https://lichess.org/ilx7b37m,1,1,2013,300,0,Blitz,Modern Defense,A40,38
2938,2938,1499,1478,Oksana,Raton00,White,Normal,https://lichess.org/z7tt2b2k,1,1,2013,420,4,Rapid,King's Pawn Game: McConnell Defense,C40,32
2939,2939,1803,1480,yeni,Antonio69,White,Time forfeit,https://lichess.org/zzdt7myk,1,1,2013,420,8,Rapid,"Sicilian Defense: Nimzowitsch Variation, Advance Variation",B29,29
2940,2940,1506,1470,fedalio,COLDEST,Black,Normal,https://lichess.org/d6tub8nf,1,1,2013,300,0,Blitz,Ruy Lopez: Cozio Defense,C60,20
2941,2941,1897,1924,kent777,HeyPepito,Black,Normal,https://lichess.org/p0rkpavh,1,1,2013,180,0,Blitz,"French Defense: Advance Variation, Paulsen Attack",C02,48
2942,2942,1623,1721,ChikiPuki,pseudoknight,Black,Normal,https://lichess.org/idv1bjgv,1,1,2013,60,0,Bullet,Van't Kruijs Opening,A00,33
2943,2943,1515,1625,mufasa,Potent_Returns,Black,Time forfeit,https://lichess.org/l8osjvww,1,1,2013,240,0,Blitz,"Queen's Pawn Game: Colle System, Anti-Colle",D04,26
2944,2944,1338,1288,GaneshKanna,Pollini,White,Time forfeit,https://lichess.org/6tq5n6bv,1,1,2013,180,0,Blitz,King's Pawn Game: Wayward Queen Attack,C20,24
2945,2945,1507,1679,georgek,Carroll,White,Normal,https://lichess.org/08j82rdh,1,1,2013,180,3,Blitz,French Defense: Knight Variation,C00,38
2946,2946,1349,1381,norimyxxxo,nikita75,Black,Normal,https://lichess.org/qace3kso,1,1,2013,300,4,Blitz,English Opening: The Whale,C20,21
2947,2947,1481,856,Kyklades,kramer,White,Time forfeit,https://lichess.org/jwyhixcr,1,1,2013,180,0,Blitz,Elephant Gambit: Maroczy Gambit,C40,13
2948,2948,1682,1792,cougar1,Fisher62,White,Time forfeit,https://lichess.org/vic7kx8e,1,1,2013,300,5,Rapid,Bird Opening: Dutch Variation,A03,31
2949,2949,2066,1982,ThePersianGulf,FMadam,White,Normal,https://lichess.org/tz95py4c,1,1,2013,120,0,Bullet,Queen's Gambit Declined: Normal Defense,D35,26
2950,2950,1219,1252,70569,explem,White,Time forfeit,https://lichess.org/ss4zpfw0,1,1,2013,300,4,Blitz,King's Pawn Game: Damiano Defense,C40,45
2951,2951,1625,1653,blackhorse,vek47,White,Time forfeit,https://lichess.org/85az86mh,1,1,2013,900,0,Rapid,English Opening: The Whale,C20,53
2952,2952,1940,1702,ABUELOENTANGA,nichiren1967,White,Time forfeit,https://lichess.org/qraowms2,1,1,2013,60,1,Bullet,Philidor Defense #2,C41,40
2953,2953,1698,1519,dominguezfc,alaska,White,Normal,https://lichess.org/o8d0ucxm,1,1,2013,600,0,Rapid,Scotch Game,C44,23
2954,2954,1908,1729,schutzstaffel,pseudoknight,White,Time forfeit,https://lichess.org/g8mwbgd1,1,1,2013,60,0,Bullet,Sicilian Defense: Hyperaccelerated Dragon,B27,39
2955,2955,2166,1500,Ghost_Lombardi,ObviousEngineUser,Black,Normal,https://lichess.org/0qvvudiv,1,1,2013,180,0,Blitz,King's Indian Attack: Double Fianchetto,A07,28
2956,2956,1591,1629,morgan1,TEODOR,White,Normal,https://lichess.org/lkil8k8c,1,1,2013,600,0,Rapid,Vienna Game: Falkbeer Variation,C26,34
2957,2957,1482,1484,COLDEST,fedalio,White,Normal,https://lichess.org/j6jb94vy,1,1,2013,300,0,Blitz,Queen's Pawn Game: Krause Variation,D02,14
2958,2958,2114,2144,ObviousEngineUser,Ghost_Lombardi,White,Normal,https://lichess.org/zglr62x1,1,1,2013,180,0,Blitz,Nimzo-Indian Defense: Classical Variation,E32,37
2959,2959,1609,1603,ChikiPuki,MGT88,White,Time forfeit,https://lichess.org/exdhbzci,1,1,2013,60,0,Bullet,Sicilian Defense: Bowdler Attack,B20,43
2960,2960,1649,1526,ChikiPuki,ChessSystem,Black,Normal,https://lichess.org/lhtppcy0,1,1,2013,60,0,Bullet,Van't Kruijs Opening,A00,30
2961,2961,1526,1478,amirmechanic83,tarasss,Black,Normal,https://lichess.org/xzz8dvkr,1,1,2013,600,5,Rapid,Bishop's Opening: Berlin Defense,C24,8
2962,2962,1651,1566,kamol,Jarno,White,Normal,https://lichess.org/i7rh2isr,1,1,2013,300,4,Blitz,English Opening: King's English Variation,A20,35
2963,2963,1401,1297,zebrao,Pernalonga,White,Time forfeit,https://lichess.org/en8e33rr,1,1,2013,300,0,Blitz,King's Pawn Game: Damiano Defense,C40,38
2964,2964,1294,1707,engineabuser,masterdak,Black,Normal,https://lichess.org/fsssqoal,1,1,2013,300,0,Blitz,Van't Kruijs Opening,A00,15
2965,2965,1415,1108,govtrm,kramer,White,Normal,https://lichess.org/tqec5zwn,1,1,2013,720,8,Rapid,"Queen's Pawn Game: Veresov Attack, Shaviliuk Gambit",D00,62
2966,2966,1916,1724,schutzstaffel,pseudoknight,White,Time forfeit,https://lichess.org/c2pc7idl,1,1,2013,60,0,Bullet,Sicilian Defense: Hyperaccelerated Dragon,B27,49
2967,2967,1635,1828,agdani,vivelafete,Black,Time forfeit,https://lichess.org/zcggb5i2,1,1,2013,240,1,Blitz,French Defense: Normal Variation,C00,35
2968,2968,1464,1493,fedalio,COLDEST,Black,Normal,https://lichess.org/8hv6gzh0,1,1,2013,300,0,Blitz,Philidor Defense #3,C41,33
2969,2969,1239,1261,did56,M3hran,Black,Time forfeit,https://lichess.org/ffi5sicw,1,1,2013,300,5,Rapid,Scandinavian Defense: Gubinsky-Melts Defense,B01,26
2970,2970,1396,1407,nikita75,lamobot,White,Normal,https://lichess.org/bv3ya4mw,1,1,2013,180,3,Blitz,Alekhine Defense: Scandinavian Variation,B02,20
2971,2971,1697,1944,nichiren1967,ABUELOENTANGA,White,Normal,https://lichess.org/ay84fl51,1,1,2013,60,1,Bullet,"King's Gambit Declined, Mafia Defense",C30,37
2972,2972,1491,1514,tarasss,amirmechanic83,White,Normal,https://lichess.org/mud307pp,1,1,2013,600,5,Rapid,Italian Game: Anti-Fried Liver Defense,C55,41
2973,2973,1301,1482,chessboxin,Kyklades,Black,Normal,https://lichess.org/u8c56fll,1,1,2013,180,0,Blitz,King's Pawn Game: McConnell Defense,C40,21
2974,2974,1586,1672,maximuss,Alex911,Black,Normal,https://lichess.org/rjdfz3dt,1,1,2013,300,5,Rapid,English Opening: Carls-Bremen System,A22,21
2975,2975,1591,1627,MGT88,ChikiPuki,Black,Time forfeit,https://lichess.org/9qezgjjz,1,1,2013,60,0,Bullet,Robatsch (Modern) Defense,B06,66
2976,2976,1375,1349,GaneshKanna,3_1415maldaumen,White,Normal,https://lichess.org/6ghpkh4i,1,1,2013,180,0,Blitz,King's Pawn Game: Wayward Queen Attack,C20,11
2977,2977,1442,1385,Cynosure,amirr99,White,Normal,https://lichess.org/hi0r4t0c,1,1,2013,240,5,Blitz,"Ruy Lopez: Exchange Variation, Lutikov Variation",C68,8
2978,2978,1692,1403,URIAHURIAH,jansom,Black,Normal,https://lichess.org/wrivetyb,1,1,2013,300,0,Blitz,Petrov's Defense,C42,37
2979,2979,1561,1398,Serg11228899,Pozitiv,Black,Normal,https://lichess.org/y44n3gex,1,1,2013,840,14,Rapid,Nimzowitsch Defense,B00,52
2980,2980,1923,1718,schutzstaffel,pseudoknight,Black,Time forfeit,https://lichess.org/22n2igrn,1,1,2013,60,0,Bullet,Sicilian Defense: Hyperaccelerated Dragon,B27,51
2981,2981,1592,2131,daco,Ghost_Lombardi,Black,Normal,https://lichess.org/0d9a8smj,1,1,2013,360,0,Blitz,French Defense: Advance Variation #2,C02,27
2982,2982,1843,1681,zanella,jmcd,White,Normal,https://lichess.org/dyukqlno,1,1,2013,720,0,Rapid,Slav Defense #2,D10,36
2983,2983,1521,1509,Trebizonde,Oksana,Black,Normal,https://lichess.org/zay7r8be,1,1,2013,600,8,Rapid,Philidor Defense #2,C41,26
2984,2984,1565,1469,sanuch111,Richard_XII,White,Normal,https://lichess.org/ulx7dlfh,1,1,2013,0,10,Blitz,Scandinavian Defense: Main Line,B01,53
2985,2985,1805,1723,uxim,bert,White,Time forfeit,https://lichess.org/ouc2wku7,1,1,2013,300,0,Blitz,Van't Kruijs Opening,A00,43
2986,2986,1409,1288,GaneshKanna,giao,Black,Normal,https://lichess.org/z0d0tslr,1,1,2013,180,0,Blitz,Robatsch (Modern) Defense,B06,45
2987,2987,1513,1704,alaska,dominguezfc,White,Normal,https://lichess.org/jfdyg7iw,1,1,2013,600,0,Rapid,Zukertort Opening: Ross Gambit,A04,33
2988,2988,1384,1556,german11,Yarilo,White,Normal,https://lichess.org/rlb3zl7m,1,1,2013,180,3,Blitz,Ruy Lopez: Steinitz Defense,C62,36
2989,2989,1794,1662,TinyKnight,Potent_Returns,Black,Normal,https://lichess.org/xidneibj,1,1,2013,240,0,Blitz,Slav Defense,D10,33
2990,2990,1643,1581,ChikiPuki,MGT88,White,Time forfeit,https://lichess.org/6otwxig9,1,1,2013,60,0,Bullet,Van't Kruijs Opening,A00,54
2991,2991,1730,1291,masterdak,engineabuser,White,Time forfeit,https://lichess.org/0z9vqr8g,1,1,2013,300,0,Blitz,French Defense: Normal Variation,C00,28
2992,2992,1926,1716,ABUELOENTANGA,nichiren1967,White,Time forfeit,https://lichess.org/i9mzzjmt,1,1,2013,60,1,Bullet,Philidor Defense #2,C41,85
2993,2993,1468,1462,Raton00,Maroz,White,Time forfeit,https://lichess.org/fq427dtw,1,1,2013,420,4,Rapid,Queen's Gambit Accepted: Old Variation,D20,38
2994,2994,1866,1887,Federico,kent777,White,Time forfeit,https://lichess.org/ym79yecs,1,1,2013,300,0,Blitz,Queen's Pawn Game #2,D00,44
2995,2995,1500,1514,Ashwa,rastikk,White,Time forfeit,https://lichess.org/1utkila4,1,1,2013,120,0,Bullet,Horwitz Defense,A40,48
2996,2996,1860,1312,NOCKA,3_1415maldaumen,White,Normal,https://lichess.org/8byaw0h2,1,1,2013,300,8,Rapid,French Defense: Mediterranean Defense,C01,49
2997,2997,2022,1938,Zerowitz,HeyPepito,White,Time forfeit,https://lichess.org/xkzvcrju,1,1,2013,240,0,Blitz,French Defense: King's Indian Attack,C00,24
2998,2998,1393,1670,lamobot,rusli,Black,Normal,https://lichess.org/gmwkb651,1,1,2013,180,3,Blitz,Danish Gambit,C21,16
2999,2999,1984,1785,dougthehead,dejuanachess,White,Time forfeit,https://lichess.org/i3gr0lq1,1,1,2013,60,0,Bullet,Van't Kruijs Opening,A00,33
3000,3000,1730,1711,cougar1,Neuronchess,Black,Normal,https://lichess.org/38151oa6,1,1,2013,480,0,Rapid,Three Knights Opening #2,C46,61
3001,3001,1902,2078,schutzstaffel,ThePersianGulf,White,Normal,https://lichess.org/eow23lzj,1,1,2013,120,0,Bullet,Sicilian Defense: Old Sicilian,B30,37
3002,3002,1136,1271,mohammadtala,alex296,Black,Normal,https://lichess.org/pmkmxhq3,1,1,2013,300,2,Blitz,King's Pawn Game: Wayward Queen Attack,C20,17
3003,3003,1423,1674,jansom,URIAHURIAH,Black,Normal,https://lichess.org/llge9w02,1,1,2013,300,0,Blitz,King's Pawn Game: McConnell Defense,C40,32
3004,3004,1546,1603,murcauscas,H___N,Black,Time forfeit,https://lichess.org/4swyo6sp,1,1,2013,1200,0,Rapid,Scotch Game: Schmidt Variation,C45,53
3005,3005,1608,1765,wilifog,buzuki,White,Normal,https://lichess.org/36x2kxyc,1,1,2013,240,8,Rapid,Ruy Lopez: Berlin Defense #2,C65,36
3006,3006,1657,1500,ChikiPuki,ObviousEngineUser,Black,Time forfeit,https://lichess.org/03mf6vvx,1,1,2013,60,0,Bullet,Van't Kruijs Opening,A00,29
3007,3007,1682,1709,Ashwa,Kikelius,White,Normal,https://lichess.org/omejnb82,1,1,2013,120,0,Bullet,Dutch Defense: Queen's Knight Variation,A85,19
3008,3008,1591,1385,daco,ChessSystem,White,Normal,https://lichess.org/xrm7svyn,1,1,2013,360,0,Blitz,French Defense: Advance Variation,C02,29
3009,3009,1922,1735,schutzstaffel,pseudoknight,Black,Time forfeit,https://lichess.org/8mk3c7vz,1,1,2013,60,0,Bullet,Sicilian Defense: Hyperaccelerated Dragon,B27,33
3010,3010,1191,1377,Pernalonga,GEZ,White,Normal,https://lichess.org/z3p0dlcl,1,1,2013,300,6,Rapid,King's Pawn Game: Wayward Queen Attack,C20,31
3011,3011,1361,1302,GaneshKanna,giao,Black,Time forfeit,https://lichess.org/9qzq8f70,1,1,2013,180,0,Blitz,Modern Defense,B06,34
3012,3012,1809,1692,Ashwa,rusli,White,Time forfeit,https://lichess.org/60ujr85e,1,1,2013,120,0,Bullet,Queen's Gambit Accepted,D20,30
3013,3013,1927,1984,HeyPepito,Atomicangel,White,Normal,https://lichess.org/x8150hd2,1,1,2013,180,0,Blitz,"Queen's Gambit Refused: Chigorin Defense, Main Line",D07,51
3014,3014,1590,1725,ido,Potent_Returns,Black,Time forfeit,https://lichess.org/tvrbn37l,1,1,2013,240,0,Blitz,Sicilian Defense: McDonnell Attack,B21,43
3015,3015,1642,1572,ChikiPuki,MGT88,Black,Time forfeit,https://lichess.org/b6gqmq9u,1,1,2013,60,0,Bullet,Van't Kruijs Opening,A00,29
3016,3016,1732,1632,ququ,mathom,Black,Normal,https://lichess.org/ohf4za32,1,1,2013,300,4,Blitz,Queen's Indian Defense: Kasparov Variation,E12,39
3017,3017,1694,1578,Alex911,maximuss,Draw,Normal,https://lichess.org/2oz3ntd7,1,1,2013,300,5,Rapid,"Sicilian Defense: Closed Variation, Traditional",B25,89
3018,3018,1771,1565,Fisher62,Ehuric,Draw,Normal,https://lichess.org/slwhaw3t,1,1,2013,300,5,Rapid,Ruy Lopez,C60,50
3019,3019,1707,1414,Cup,nikita75,White,Normal,https://lichess.org/wo96apym,1,1,2013,300,4,Blitz,Ruy Lopez: Steinitz Defense,C62,41
3020,3020,1901,1751,schutzstaffel,pseudoknight,Black,Normal,https://lichess.org/oqyacptk,1,1,2013,60,0,Bullet,Sicilian Defense: Hyperaccelerated Dragon,B27,46
3021,3021,1496,1528,j-jorjik,Cynosure,Black,Normal,https://lichess.org/8b3mfns4,1,1,2013,480,8,Rapid,Philidor Defense: Exchange Variation #3,C41,47
3022,3022,1334,1349,Mihawk,alex296,White,Normal,https://lichess.org/iq0cdzut,1,1,2013,720,8,Rapid,"Italian Game: Giuoco Pianissimo, Italian Four Knights Variation",C50,30
3023,3023,1585,1622,MGT88,ChikiPuki,Black,Time forfeit,https://lichess.org/c0p08d8q,1,1,2013,60,0,Bullet,Modern Defense,B06,46
3024,3024,1476,1497,Antonio69,vytaskas,Black,Normal,https://lichess.org/mwn6cuqk,1,1,2013,1200,0,Rapid,Nimzowitsch Defense: Kennedy Variation,B00,41
3025,3025,1876,1879,kent777,Federico,Black,Time forfeit,https://lichess.org/oko60ym8,1,1,2013,300,0,Blitz,"French Defense: Advance Variation, Paulsen Attack",C02,34
3026,3026,1868,1479,Ashwa,angrom,Black,Normal,https://lichess.org/ppiy0pe8,1,1,2013,120,0,Bullet,Old Benoni Defense,A43,18
3027,3027,1727,1289,baobabbos,pdplus11,White,Normal,https://lichess.org/bkq748d7,1,1,2013,900,8,Rapid,King's Pawn Game: Damiano Defense,C40,10
3028,3028,1596,1734,daco,Mariss,Black,Normal,https://lichess.org/plepm96h,1,1,2013,360,0,Blitz,Sicilian Defense: Alapin Variation,B22,53
3029,3029,1200,1749,Nathan,masterdak,Black,Time forfeit,https://lichess.org/yuace5b1,1,1,2013,300,0,Blitz,Queen's Gambit Refused: Marshall Defense,D06,18
3030,3030,1636,1506,ChikiPuki,rastikk,White,Time forfeit,https://lichess.org/zp3r7wpd,1,1,2013,60,0,Bullet,Van't Kruijs Opening,A00,37
